Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Nov 16, 2016","Anonymous Interview Candidate in Dallas, TX",Mid-management Marketing Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ weeks. I interviewed at Southwest Airlines (Dallas, TX) in August 2016.",Application,Tell me about a time you felt like you didn't do enough to prepare and a project suffered because of it- what would you do differently or what did you learn from it. Â  1 Answer
"Feb 8, 2017","Anonymous Employee in Dallas, TX",Inventory and Tooling Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in August 2016.",Application,Tell us about your previous work experience ? Â  Answer Question
"Jul 12, 2016",Anonymous Employee,Customer Service Representative Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,What does hospitality mean to you and provide an example of how you have demonstrated this in your experience? Â  Answer Question
"Jun 7, 2016","Anonymous Employee in San Antonio, TX",Customer Service Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (San Antonio, TX) in June 2016.",Application,Tell me about a time you went above and beyond for a Co-Worker. Â  Answer Question
"Jul 9, 2016","Anonymous Interview Candidate in Las Vegas, NV",Operations Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Southwest Airlines (Las Vegas, NV).",Application,Why SWA Â  Answer Question
"Jul 16, 2016","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 12+ months. I interviewed at Southwest Airlines (Dallas, TX) in July 2016.",Application,Why do you want to work for WN? Â  4 Answers
"Jun 29, 2016","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Average Interview,"I applied in-person. The process took 9+ months. I interviewed at Southwest Airlines (Dallas, TX).",Application,How do you handle a rude customer once inflight? Â  Answer Question
"Jun 27, 2016",Anonymous Employee,Customer Service Representative Interview,Accepted Offer,Positive Experience,,I applied through a recruiter. I interviewed at Southwest Airlines.,Application,"Why do you want to work for SWA?
Explain the time you gave exceptional customer service?
Do you have computer skills?
Do you know the job requirements? Â  Answer Question"
"Aug 20, 2016","Anonymous Interview Candidate in Phoenix, AZ",Customer Service Representative Interview,Declined Offer,Negative Experience,Easy Interview,"I applied through a recruiter. The process took a week. I interviewed at Southwest Airlines (Phoenix, AZ) in July 2016.",Application,Is 4 weeks training in dallas ok with you? Â  Answer Question
"Aug 31, 2016","Anonymous Interview Candidate in Dallas, TX",Customer Service Representative SOS Agent Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Dallas, TX) in July 2016.",Application,Tell us a joke Â  1 Answer
"Jul 21, 2016","Anonymous Interview Candidate in Saint Louis, MO",Ramp Agent Interview,No Offer,Neutral Experience,Average Interview,"I applied in-person. The process took 4 weeks. I interviewed at Southwest Airlines (Saint Louis, MO) in July 2016.",Application,Why southwest? What would you do if one of the employees is not being fair on the job Â  Answer Question
"Aug 3, 2018","Anonymous Employee in Austin, TX",Customer Service Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Austin, TX) in July 2016.",Application,Describe a time when you were faced with a difficult customer and how did you handle the situation. Â  Answer Question
"Jun 30, 2016",Anonymous Interview Candidate,Customer Service Representative Interview,No Offer,Positive Experience,Average Interview,I applied through a recruiter. I interviewed at Southwest Airlines.,Application,Why do you want to work for swa? Â  Answer Question
"Sep 8, 2016","Anonymous Employee in Dallas, TX",Source of Support (SOS) Representative Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5+ weeks. I interviewed at Southwest Airlines (Dallas, TX) in July 2016.",Application,How do you have fun at work? Â  Answer Question
"Nov 28, 2016","Anonymous Employee in Dallas, TX",Revenue Management Market Strategy Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in July 2016.",Application,Favorite class? Project? Â  Answer Question
"Jun 8, 2016",Anonymous Employee,Ramp Agent Interview,Accepted Offer,Positive Experience,Average Interview,I applied in-person. I interviewed at Southwest Airlines.,Application,Why do you want to work for southwest? Â  1 Answer
"Jun 12, 2016","Anonymous Employee in Seattle, WA",Customer Service Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through other source. I interviewed at Southwest Airlines (Seattle, WA) in June 2016.",Application,Why do you want to work for Southwest Airlines? Â  Answer Question
"Jun 8, 2016",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 12+ months. I interviewed at Southwest Airlines in June 2016.,Application,Tell me about a time you took initative Â  Answer Question
"Aug 9, 2016","Anonymous Employee in Chicago, IL",Customer Care Representative Interview,Accepted Offer,Negative Experience,Average Interview,"I applied online. The process took 6+ months. I interviewed at Southwest Airlines (Chicago, IL) in June 2016.",Application,Why do you want to work for SWA? Â  1 Answer
"Jun 15, 2016",Anonymous Interview Candidate,CC Customer Service Representative Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,"Have you worked at a Call Center before? If hired, where do you see yourself in 3-5 years at Southwest? Â  Answer Question"
"Jun 24, 2016",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,I applied online. The process took 12+ months. I interviewed at Southwest Airlines in June 2016.,Application,
"Aug 12, 2016","Anonymous Employee in San Antonio, TX",CSA Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5 weeks. I interviewed at Southwest Airlines (San Antonio, TX) in June 2016.",Application,Related experience questions. Insightful Â  1 Answer
"Jun 30, 2016","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 12+ months. I interviewed at Southwest Airlines (Dallas, TX) in June 2016.",Application,What do you find yourself doing when you have down time? Â  Answer Question
"May 29, 2016",Anonymous Interview Candidate,Customer Service Representative Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Tell about a time when you had to provide great customer service. Â  1 Answer
"Jul 9, 2016","Anonymous Interview Candidate in Boston, MA",Ramp Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at Southwest Airlines (Boston, MA) in June 2016.",Application,"Why Southwest?
Why should we hire you?
What do you do at your current job?
and questions about work history. Â  2 Answers"
"Jun 18, 2016","Anonymous Employee in Baltimore, MD",Ramp Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Baltimore, MD) in June 2016.",Application,Why do I want to work for southwest? Â  1 Answer
"Oct 1, 2016","Anonymous Employee in Dallas, TX",Commercial Communications Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in June 2016.",Application,"-A lot of questions about your experience on your resume.
-Why Southwest Airlines?
-Tell me about a situation in which you struggled during school. Â  Answer Question"
"Sep 3, 2016","Anonymous Employee in Dallas, TX",Intern - Hourly Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Southwest Airlines (Dallas, TX) in June 2016.",Application,Can you explain your duties at your last job? Â  1 Answer
"Jul 22, 2016","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 12+ months. I interviewed at Southwest Airlines (Dallas, TX) in June 2016.",Application,WOULD YOU BE WILLING TO RELOCATE? Â  1 Answer
"Jul 19, 2016",Anonymous Interview Candidate,Flight Attendant Interview,Declined Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines in June 2016.,Application,Name a time you had to overcome a difficult situation but had to maintain great customer service? Â  1 Answer
"Jul 2, 2016","Anonymous Employee in Atlanta, GA",Customer Service Representative Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 weeks. I interviewed at Southwest Airlines (Atlanta, GA) in June 2016.",Application,"Why do you want to work here?
Tell me about a time you went above and beyond to assist a customer?
Tell me about a time when you had to work with a difficult customer Â  Answer Question"
"Jun 16, 2016",Anonymous Interview Candidate,Customer Service Representative Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines in June 2016.,Application,Tell one example of your CSR experience Â  Answer Question
"Mar 7, 2017","Anonymous Interview Candidate in Dallas, TX",Peoples Position Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in June 2016.",Application,Explain an experience you had where someone you were working with did not see eye to eye. Â  Answer Question
